ERROR_NOTINSTALLED	Konsola administracyjna Kaspersky Administration Kit nie zosta³a zainstalowana.		
REGVALUE_INSTALLKEY_TASK	Instalacja klucza licencyjnego	
IDS_ERROR_50	Nie mo¿na utworzyæ klucza: [2]. {{B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_51	Nie mo¿na otworzyæ klucza: [2]. {{B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_52	Nie mo¿na usun¹æ wartoœci [2] z klucza [3]. {{ B³¹d systemowy [4].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_53	Nie mo¿na usun¹æ klucza: [2]. {{B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_54	Nie mo¿na odczytaæ wartoœci [2] z klucza [3]. {{ B³¹d systemowy [4].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_55	Nie mo¿na zapisaæ wartoœci [2] do klucza [3]. {{ B³¹d systemowy [4].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_56	Nie mo¿na pobraæ nazw wartoœci dla klucza [2]. {{ B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_57	Nie mo¿na pobraæ nazw podkluczy dla klucza [2]. {{ B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_58	Nie mo¿na odczytaæ informacji o zabezpieczeniach klucza [2]. {{ B³¹d systemowy [3].}}  Zweryfikuj czy masz odpowiednie prawa dostêpu do klucza lub skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_59	Nie mo¿na zwiêkszyæ dostêpnej przestrzeni rejestru. Do instalacji tej aplikacji wymagane jest [2] KB wolnego miejsca dla rejestru.	
IDS_ERROR_6	Akcja [Time]: [1]. [2]	
IDS_ERROR_60	Inna instalacja jest w toku. Przed kontynuowaniem tej instalacji nale¿y zakoñczyæ ju¿ uruchomion¹.	
IDS_ERROR_61	B³¹d dostêpu do bezpiecznych danych. Upewnij siê, ¿e Instalator Windows jest prawid³owo skonfigurowany i spróbuj ponownie dokonaæ instalacji.	
IDS_ERROR_62	U¿ytkownik '[2]' zacz¹³ wczeœniej instalacjê produktu '[3]'.  Aby u¿ywaæ tego produktu u¿ytkownik bêdzie musia³ ponownie uruchomiæ instalacjê. Bie¿¹ca instalacja bêdzie kontynuowana.	
IDS_ERROR_63	U¿ytkownik '[2]' zacz¹³ wczeœniej instalacjê produktu '[3]'.  Aby u¿ywaæ tego produktu u¿ytkownik bêdzie musia³ ponownie uruchomiæ instalacjê.	
IDS_ERROR_64	Za ma³o miejsca na dysku -- Wolumin: '[2]'; wymagane miejsce: [3] KB; dostêpne miejsce: [4] KB.  Zwolnij trochê miejsca na dysku i ponów próbê.	
IDS_ERROR_65	Czy na pewno chcesz anulowaæ?	
IDS_ERROR_66	Plik [2][3] jest zablokowany przez{ nastêpuj¹cy proces: Nazwa: [4], Id: [5], Tytu³ okna: '[6]'}. Zamknij tê aplikacjê i ponów próbê.	
IDS_ERROR_67	Produkt '[2]' jest ju¿ zainstalowany i jego instalacja nie jest mo¿liwa. Te dwa produkty nie s¹ zgodne.	
IDS_ERROR_68	Za ma³o miejsca na dysku -- Wolumin: '[2]'; wymagane miejsce: [3] KB; dostêpne miejsce: [4] KB. Jeœli funkcja cofniêcia instalacji zostanie wy³¹czona, bêdzie wystarczaj¹co du¿o miejsca. Kliknij przycisk 'Anuluj' aby zakoñczyæ, przycisk 'Ponów', aby ponownie sprawdziæ iloœæ wolnego miejsca na dysku lub przycisk 'Ignoruj', aby kontynuowaæ bez funkcji cofniêcia instalacji.	
IDS_ERROR_69	Nie mo¿na uzyskaæ dostêpu do lokalizacji w sieci [2].	
IDS_ERROR_7	[ProductName]	
IDS_ERROR_70	Nastêpuj¹ce aplikacje musz¹ zostaæ zamkniête przed kontynuowaniem instalacji:	
IDS_ERROR_71	Nie mo¿na odnaleŸæ wczeœniej zainstalowanych produktów zale¿nych od instalacji tego produktu.	
IDS_ERROR_72	Klucz [2] jest nieprawid³owy. Zweryfikuj czy wprowadzono poprawny klucz.	
IDS_ERROR_73	Przed kontynuacj¹ konfiguracji [2] Instalator musi ponownie uruchomiæ system. Kliknij przycisk Tak, aby ponownie uruchomiæ teraz lub przycisk Nie, aby zrobiæ to póŸniej.	
IDS_ERROR_74	Przed kontynuacj¹ konfiguracji [2] Instalator musi ponownie uruchomiæ system. Kliknij przycisk Tak, aby ponownie uruchomiæ teraz lub przycisk Nie, aby zrobiæ to póŸniej.	
IDS_ERROR_75	Instalacja [2] jest w tej chwili wstrzymana. Przed kontynuacj¹ musisz cofn¹æ zmiany dokonane przez tê instalacjê. Czy chcesz cofn¹æ zmiany?	
IDS_ERROR_76	Poprzednia instalacja tego produktu jest w tej chwili w toku. Przed kontynuacj¹ musisz cofn¹æ zmiany dokonane przez tê instalacjê. Czy chcesz cofn¹æ zmiany?	
IDS_ERROR_77	Nie odnaleziono w³aœciwej lokalizacji Ÿród³owej produktu [2].  Dzia³anie Instalatora Windows nie mo¿e byæ kontynuowane.	
IDS_ERROR_78	Instalacja zosta³a pomyœlnie zakoñczona.	
IDS_ERROR_79	Instalacja nie powiod³a siê.	
IDS_ERROR_8	{[2]}{, [3]}{, [4]}	
IDS_ERROR_80	Produkt: [2] -- [3]	
IDS_ERROR_81	Mo¿esz przywróciæ komputer do poprzedniego stanu lub kontynuowaæ instalacjê póŸniej. Czy chcesz przywróciæ do poprzedniego stanu?	
IDS_ERROR_82	Podczas zapisywania informacji o instalacji na dysku wyst¹pi³ b³¹d. Upewnij siê czy dysk posiada wystarczaj¹c¹ iloœæ miejsca i kliknij przycisk Ponów lub przycisk Anuluj, aby zakoñczyæ instalacjê.	
IDS_ERROR_83	Nie mo¿na znaleŸæ jednego lub wiêcej plików wymaganych do przywrócenia komputera do poprzedniego stanu. Przywrócenie nie jest mo¿liwe.	
IDS_ERROR_84	Œcie¿ka [2] nie jest prawid³owa. Podaj prawid³ow¹ œcie¿kê.	
IDS_ERROR_85	Za ma³o pamiêci. Przed ponowieniem zamknij inne aplikacje.	
IDS_ERROR_86	W stacji [2] nie ma dysku. W³ó¿ dysk i kliknij przycisk Ponów lub kliknij przycisk Anuluj, aby zmieniæ na poprzednio wybrany wolumin.	
IDS_ERROR_87	W stacji [2] nie ma dysku. W³ó¿ dysk i kliknij przycisk Ponów lub kliknij przycisk Anuluj, aby powróciæ do okna dialogowego przegl¹dania i wybraæ inny wolumin.	
IDS_ERROR_88	Folder [2] nie istnieje. Wpisz œcie¿kê do istniej¹cego foldera.	
IDS_ERROR_89	Masz niewystarczaj¹ce uprawnienia do czytania tego foldera.	
IDS_ERROR_9	Typ wiadomoœci: [1], Argument: [2]	
IDS_ERROR_90	Nie mo¿na ustaliæ prawid³owego foldera docelowego instalacji.	
IDS_ERROR_91	B³¹d podczas próby odczytu bazy danych Ÿród³a instalacji: [2].	
IDS_ERROR_92	Planowanie operacji ponownego rozruchu: Zmiana nazwy pliku [2] na [3]. Aby ukoñczyæ operacjê nale¿y dokonaæ ponownego rozruchu.	
IDS_ERROR_93	Planowanie operacji ponownego rozruchu: Usuwanie pliku [2]. Aby ukoñczyæ operacjê nale¿y dokonaæ ponownego rozruchu.	
IDS_ERROR_94	Nie mo¿na zarejestrowaæ modu³u [2]. HRESULT [3]. Skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_95	Nie mo¿na wyrejestrowaæ modu³u [2].  HRESULT [3].  Skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_96	Nie mo¿na umieœciæ pakietu w buforze [2]. B³¹d: [3]. Skontaktuj siê z personelem obs³ugi technicznej.	
IDS_ERROR_97	Nie mo¿na zarejestrowaæ czcionki [2]. Zweryfikuj czy masz wystarczaj¹ce uprawnienia do instalowania czcionek i czy system obs³uguje tê czcionkê.	
IDS_ERROR_98	Nie mo¿na wyrejestrowaæ czcionki [2]. Zweryfikuj czy masz wystarczaj¹ce uprawnienia do usuwania czcionek.	
IDS_ERROR_99	Nie mo¿na utworzyæ skrótu [2]. Zweryfikuj czy folder docelowy istnieje i czy masz do niego dostêp.	
IDS_ERROR_SN_INVALID	B³êdny numer seryjny.	
IDS_ISSCRIPT_VERSION_MISSING	W tym komputerze nie znaleziono mechanizmu InstallScript.  Uruchom program ISScript.msi lub zwróæ siê o pomoc do pracownika obs³ugi technicznej.	
IDS_ISSCRIPT_VERSION_OLD	Mechanizm InstallScript w tym komputerze jest starszy ni¿ wersja wymagana do uruchomienia tej instalacji.  Zainstaluj najnowsz¹ wersjê programu ISScript.msi lub zwróæ siê o pomoc do pracownika obs³ugi technicznej.	
IDS_PRODUCT_DEFAULT_1	Your Product Name	SYSTEM_GENERATED	
IDS_SetupTips_1	OK	
IDS_SetupTips_10	Zostanie zainstalowany przy pierwszym u¿yciu. (Dostêpne tylko wtedy, gdy sk³adnik obs³uguje tê opcjê.)	
IDS_SetupTips_11	Zostanie zainstalowany do uruchamiania z sieci. (Dostêpne tylko wtedy, gdy sk³adnik obs³uguje tê opcjê.)	
IDS_SetupTips_12	Ten stan instalacji oznacza, ¿e sk³adnik...	
IDS_SetupTips_13	<ISProductFolder>\Redist\Language Independent\OS Independent\IsDialogBanner.ibd	
IDS_SetupTips_14	<ISProductFolder>\Redist\Language Independent\OS Independent\NetworkInstall.ico	
IDS_SetupTips_15	<ISProductFolder>\Redist\Language Independent\OS Independent\Install.ico	
IDS_SetupTips_16	<ISProductFolder>\Redist\Language Independent\OS Independent\InstallFirstUse.ico	
IDS_SetupTips_17	<ISProductFolder>\Redist\Language Independent\OS Independent\InstallPartial.ico	
IDS_SetupTips_18	<ISProductFolder>\Redist\Language Independent\OS Independent\DontInstall.ico	
IDS_SetupTips_19	<ISProductFolder>\Redist\Language Independent\OS Independent\InstallStateMenu.ico	
IDS_SetupTips_2	{&MSSWhiteSerif8}InstallShield	
IDS_SetupTips_3	InstallShield	
IDS_SetupTips_4	Instalacja niestandardowa umo¿liwia selektywn¹ instalacjê sk³adników aplikacji.	
IDS_SetupTips_5	{&MSSansBold8}Wskazówki dotycz¹ce instalacji niestandardowej	
IDS_SetupTips_6	Nie zostanie zainstalowany.	
IDS_SetupTips_7	Niektóre jego podsk³adniki zostan¹ zainstalowane na lokalnym dysku twardym. (Dostêpne tylko wtedy, gdy sk³adnik zawiera podsk³adniki.)	
IDS_SetupTips_8	Zostanie w ca³oœci zainstalowany na lokalnym dysku twardym.	
IDS_SetupTips_9	Ikona obok nazwy sk³adnika wskazuje stan jego instalacji. Kliknij ikonê, aby rozszerzyæ menu stanu instalacji dla ka¿dego ze sk³adników.	
IDS_STANDARD_USE_SETUPEXE	Tej instalacji nie mo¿na uruchomiæ bezpoœrednio poprzez otwarcie pakietu MSI; nale¿y uruchomiæ plik setup.exe.	
IDS_UITEXT_0	bajty	
IDS_UITEXT_1	GB	
IDS_UITEXT_10	Ten sk³adnik pozostanie niezainstalowany.	
IDS_UITEXT_11	Ten sk³adnik zostanie zainstalowany w razie potrzeby.	
IDS_UITEXT_12	Ten sk³adnik zostanie zainstalowany do uruchamiania z dysku CD-ROM.	
IDS_UITEXT_13	Ten sk³adnik zostanie zainstalowany na lokalnym dysku twardym.	
IDS_UITEXT_14	Ten sk³adnik zostanie zainstalowany do uruchamiania z sieci.	
IDS_UITEXT_15	Ten sk³adnik bêdzie niedostêpny.	
IDS_UITEXT_16	Zostanie zainstalowany w razie potrzeby.	
IDS_UITEXT_17	Ten sk³adnik bêdzie dostêpny do uruchamiania z dysku CD-ROM.	
IDS_UITEXT_18	Ten sk³adnik zostanie zainstalowany na lokalnym dysku twardym.	
IDS_UITEXT_19	Ten sk³adnik bêdzie uruchamiany z sieci.	
IDS_UITEXT_2	kB	
IDS_UITEXT_20	Ten sk³adnik zostanie zdezinstalowany i nie bêdzie mo¿na go uruchamiaæ z dysku CD-ROM.	
IDS_UITEXT_21	Ten sk³adnik by³ uruchamiany z dysku CD-ROM i zostanie ustawiony do zainstalowania w razie potrzeby.	
IDS_UITEXT_22	Ten sk³adnik bêdzie dalej uruchamiany z dysku CD-ROM	
IDS_UITEXT_23	Ten sk³adnik by³ uruchamiany z dysku CD-ROM, ale zostanie zainstalowany na lokalnym dysku twardym.	
IDS_UITEXT_24	Ten sk³adnik zwalnia [1] miejsca na dysku twardym.	
IDS_UITEXT_25	Ten sk³adnik wymaga [1] wolnego miejsca na dysku twardym.	
IDS_UITEXT_26	Obliczanie iloœci wolnego miejsca wymaganego przez sk³adnik...	
IDS_UITEXT_27	Ten sk³adnik zostanie usuniêty w ca³oœci.	
IDS_UITEXT_28	Ten sk³adnik zostanie usuniêty z lokalnego dysku twardego, ale zostanie ustawiony do zainstalowania w razie potrzeby.	
IDS_UITEXT_29	Ten sk³adnik zostanie usuniêty z lokalnego dysku twardego, ale nadal bêdzie móg³ byæ uruchamiany z dysku CD-ROM.	
IDS_UITEXT_3	MB	
IDS_UITEXT_30	Ten sk³adnik pozostanie na lokalnym dysku twardym.	
IDS_UITEXT_31	Ten sk³adnik zostanie usuniêty z lokalnego dysku twardego, ale bêdzie nadal dostêpny w sieci.	
IDS_UITEXT_32	Ten sk³adnik zostanie zdezinstalowany w ca³oœci i nie bêdzie mo¿na go uruchamiaæ z sieci.	
IDS_UITEXT_33	Ten sk³adnik by³ uruchamiany z sieci, ale zostanie zainstalowany w razie potrzeby.	
IDS_UITEXT_34	Ten sk³adnik by³ uruchamiany z sieci, ale zostanie zainstalowany na lokalnym dysku twardym.	
IDS_UITEXT_35	Ten sk³adnik bêdzie nadal uruchamiany z sieci	
IDS_UITEXT_36	Ten sk³adnik zwalnia [1] miejsca na dysku twardym. Wybrano [2] z [3] jego podsk³adników. Podsk³adniki zwalniaj¹ [4] miejsca na dysku twardym.	
IDS_UITEXT_37	Ten sk³adnik zwalnia [1] miejsca na dysku twardym. Wybrano [2] z [3] jego podsk³adników. Podsk³adniki wymagaj¹ [4] wolnego miejsca na dysku twardym.	
IDS_UITEXT_38	Ten sk³adnik wymaga [1] wolnego miejsca na dysku twardym. Wybrano [2] z [3] jego podsk³adników. Podsk³adniki zwalniaj¹ [4] miejsca na dysku twardym.	
IDS_UITEXT_39	Ten sk³adnik wymaga [1] wolnego miejsca na dysku twardym. Wybrano [2] z [3] jego podsk³adników. Podsk³adniki wymagaj¹ [4] wolnego miejsca na dysku twardym.	
IDS_UITEXT_4	Ten sk³adnik nie bêdzie dostêpny.	
IDS_UITEXT_40	Pozosta³o czasu: {[1] min. }[2] sek.	
IDS_UITEXT_41	Dostêpne miejsce na dysku:	
IDS_UITEXT_42	Ró¿nice:	
IDS_UITEXT_43	Wymagane miejsce na dysku:	
IDS_UITEXT_44	Rozmiar dyski:	
IDS_UITEXT_45	Wolumin:	
IDS_UITEXT_46	Ten sk³adnik i wszystkie jego podsk³adniki bêd¹ zainstalowane do uruchamiania z sieci.	
IDS_UITEXT_47	Ten sk³adnik i wszystkie jego podsk³adniki bêd¹ zainstalowane do uruchamiania z dysku CD-ROM.	
IDS_UITEXT_48	Ten sk³adnik i wszystkie jego podsk³adniki bêd¹ zainstalowane na lokalnym dysku twardym.	
IDS_UITEXT_5	Ten sk³adnik zostanie zainstalowany w razie potrzeby.	
IDS_UITEXT_6	Ten sk³adnik zostanie zainstalowany do uruchamiania z dysku CD-ROM.	
IDS_UITEXT_7	Ten sk³adnik zostanie zainstalowany na lokalnym dysku twardym.	
IDS_UITEXT_8	Ten sk³adnik zostanie zainstalowany do uruchamiania z sieci.	
IDS_UITEXT_9	Folder|Nowy folder	
SIS_AUTHOR	Kaspersky Lab	
SIS_SUBJECT	Kaspersky Anti-Virus 6.0 for Windows Workstations Console Plugin	
ERROR_APPRUNNING	Close Administration console to continue installation.	
ERROR_APPVERSION	Current version of Administration console is not supported. It is recommended to upgrade Administration console to newer version.	
